partID,partLabel,partType,shortName,partDesc,partInstr,domain,specimenSet,compartmentSet,group,class,nomenclature,ontologyRef,latExp,mmaSet,unitSet,aggregationScale,aggregationSet,qualityIndSet,missingnessSet,status,firstReleased,lastUpdated,changes,protocolSteps,protocolStepsRequired,protocolStepsOrder,protocolRelationships,protocolRelationshipsRequired,protocolRelationshipsOrder,measures,measuresRequired,measuresOrder,measureSets,measureSetsRequired,measureSetsOrder,datasets,datasetsRequired,datasetsOrder,sites,sitesRequired,sitesOrder,samples,samplesRequired,samplesOrder,addresses,addressesRequired,addressesOrder,contacts,contactsRequired,contactsOrder,organizations,organizationsRequired,organizationsOrder,instruments,instrumentsRequired,instrumentsOrder,polygons,polygonsRequired,polygonsOrder,languages,languagesRequired,languagesOrder,translations,translationsRequired,translationsOrder,parts,partsRequired,partsOrder,sets,setsRequired,setsOrder,qualityReports,qualityReportsRequired,qualityReportsOrder,sampleRelationships,sampleRelationshipsRequired,sampleRelationshipsOrder,protocols,protocolsRequired,protocolsOrder,countries,countriesRequired,countriesOrder,zones,zonesRequired,zonesOrder,wideNames,wideNamesRequired,wideNamesOrder,refLink,dataType,minValue,maxValue,minLength,maxLength
domain,Domain,attributes,NA,Domain is the highest level of describing of a measure.,"The domain ID that corresponds to a given part. Mostly applicable for measures, methods, units, and aggregations.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,mandatory,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,categorical,NA,NA,0,30
domains,Domains,partType,NA,"There are three domain types: biologic (i.e. Covid-19, chemical (i.e. nitrogen), physical measure (temperature).",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,categorical,NA,NA,0,30
dorm,Higher education domitory or residential building,categories,NA,Higher education domitory or residential building,NA,naDomain,naSpecimenSet,anyCompartmentSet,colGrp,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
dpcr,Digital PCR (dPCR),categories,NA,Describes a PCR analysis done using digital PCR technology (general).,NA,bio,saSpecimenSet,anyCompartmentSet,procGrp,pcr,naNomenclature,NA,NA,NA,unitlessUnitSet,NA,naAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
duration,Duration time of a method,measurements,NA,The duration of time for a given method as described in protocols.,NA,naDomain,anySpecimenSet,anyCompartmentSet,procGrp,time,naNomenclature,NA,NA,NA,timeUnitSet,quantAggScale,linearAggrSet,genQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
e156g,e156g delta-variant gene target,measurements,NA,e156g delta-variant gene target,NA,bio,saSpecimenSet,anyCompartmentSet,sarsCov2,mutation,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,pcrQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
e484a,e484a omicron-variant gene target,measurements,NA,e484a omicron-variant gene target,NA,bio,saSpecimenSet,anyCompartmentSet,sarsCov2,mutation,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,pcrQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
e9lNVAR,Mpox & Orthopox E9L-NVAR Gene Target,measurements,NA,Human MPox Virus (hMPXV) gene target for Orthopoxvirus DNA polymerase. CDC Assay detects all hMPXV​ clades and non-variola Orthopox viruses.,NA,bio,saSpecimenSet,anyCompartmentSet,mpoxGrp,allele,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,https://doi.org/10.1016/j.jcv.2006.03.012,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
e9lOPX3,Mpox & Orthopox E9L-OPX3 Gene Target,measurements,NA,Human MPox Virus (hMPXV) gene target using the generic orthopox virus OPX3. Lower sensitivity for MPox.,NA,bio,saSpecimenSet,anyCompartmentSet,mpoxGrp,allele,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,https://doi.org/10.4269/ajtmh.2010.09-0716,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
eaec,Enteroaggregative Escherichia coli (EAEC),measurements,NA,Enteroaggregative Escherichia coli (EAEC),NA,bio,saSpecimenSet,anyCompartmentSet,ecoliGrp,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,linearAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
ebv,Epstein–Barr virus (EBV),measurements,NA,"Epstein–Barr virus (EBV), formerly known as Human gammaherpesvirus 4",NA,bio,saSpecimenSet,anyCompartmentSet,herpesGrp,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,linearAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
ecl20,Educational Community License v2.0,categories,NA,The licensing for the measure or data set is managed under the Educational Community License v2.0.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://choosealicense.com/licenses/ecl-2.0/,varchar,NA,NA,0,30
ecoli,Escherichia coli,measurements,NA,"Concentration of bacteria that are passed through the faecal excrement of humans, livestock and wildlife",NA,bio,siSaSpecimenSet,surfaceWaterCompartmentSet,ecoliGrp,organism,naNomenclature,NA,NA,NA,bacteriaUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
ecoliGrp,Escherichia coli group,groups,NA,A group of measures/methods related to Escherichia coli bacteria.,Used to describe the organism information for general measures.,bio,saSpecimenSet,anyCompartmentSet,ecoliGrp,organism,naNomenclature,NA,NA,NA,naUnitSet,seeUnitAggScale,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
education,Education,categories,NA,A measure or sample taken for education or training.,"Use this purpose, for example, when teaching how to use the PHES-ODM.",naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
efficient,Efficiency,units,NA,The efficiency reported for a standard curve.,NA,bio,saSpecimenSet,anyCompartmentSet,naGroup,standardCurve,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,pcrQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,float,NA,NA,0,30
ehec,Enterohemorrhagic Escherichia coli (EHEC),measurements,NA,Enterohemorrhagic Escherichia coli (EHEC),NA,bio,saSpecimenSet,anyCompartmentSet,ecoliGrp,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,linearAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
eiec,Enteroinvasive Escherichia coli (EIEC),measurements,NA,Enteroinvasive Escherichia coli (EIEC),NA,bio,saSpecimenSet,anyCompartmentSet,ecoliGrp,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,linearAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
eluate,Eluate/Resuspended filter material retained,categories,NA,"The eluate fraction, or material resuspended from filtration, is retained after solid separation/centrifugation.",NA,phy,saSpecimenSet,anyCompartmentSet,procGrp,standardConc,naNomenclature,NA,NA,NA,naUnitSet,NA,NA,NA,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
elutionBuff,Elution buffer,categories,NA,Elution buffer is used to resuspend material.,NA,phy,saSpecimenSet,anyCompartmentSet,procGrp,standardConc,naNomenclature,NA,NA,NA,naUnitSet,NA,NA,NA,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,varchar,NA,NA,0,30
email,Contact email,attributes,NA,"Contact e-mail address, for the lab.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,genMissingnessSet,active,1.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,mandatory,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,100
ena,European Nucleotide Association,attributes,NA,ENA header,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
enaNotes,European Nucleotide Association (ENA) - notes,attributes,NA,ENA notes,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
enterovirus,Enterovirus,measurements,NA,Enterovirus,NA,bio,saSpecimenSet,anyCompartmentSet,enterovirusGrp,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,linearAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
enterovirusGrp,Enterovirus Group,groups,NA,A group of measures/methods related to enteroviruses.,Used to describe the organism information for general measures.,bio,saSpecimenSet,anyCompartmentSet,enterovirusGrp,organism,naNomenclature,NA,NA,NA,naUnitSet,seeUnitAggScale,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
enumeration,Enumeration for set values,attributes,NA,"The numeric value that corresponds to a given value in a set, defined in the sets table.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,header,mandatory,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,integer,0,100,NA,NA
envRnF,Rainfall,measurements,NA,"Rainfall, i.e. amount of precipitation in the form of rain.",NA,phy,siSpecimenSet,anyCompartmentSet,siteFeat,precipitation,naNomenclature,NA,NA,NA,precipitationUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,1.0.0,2.0.0,"description wording, structure",input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,float,seeUnitVal,seeUnitVal,NA,NA
envSnwD,Ground snow depth,measurements,NA,Total depth of snow on the ground.,NA,phy,siSpecimenSet,anyCompartmentSet,siteFeat,precipitation,naNomenclature,NA,NA,NA,precipitationUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,1.0.0,2.0.0,"description wording, structure",input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,float,seeUnitVal,seeUnitVal,NA,NA
envSnwF,Snowfall,measurements,NA,"Snowfall, i.e. amount of precipitation in the form of snow.",NA,phy,siSpecimenSet,anyCompartmentSet,siteFeat,precipitation,naNomenclature,NA,NA,NA,precipitationUnitSet,seeUnitAggScale,otherAggrSet,genQualitySet,genMissingnessSet,active,1.0.0,2.0.0,"description wording, structure",input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,float,seeUnitVal,seeUnitVal,NA,NA
epec,Enteropathogenic Escherichia coli (EPEC),measurements,NA,Enteropathogenic Escherichia coli (EPEC),NA,bio,saSpecimenSet,anyCompartmentSet,ecoliGrp,organism,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,linearAggrSet,pcrQualitySet,genMissingnessSet,active,2.2.0,2.2.0,added in V2.2.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
epiDate,Episode date,categories,NA,"Episode date is the earliest of onset, test or reported date.",NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,depreciated,1.0.0,2.0.0,depreciate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,0,30
epl10,Eclipse Public License 1.0,categories,NA,The licensing for the measure or data set is managed under the Eclipse Public License 1.0.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://choosealicense.com/licenses/epl-1.0/,varchar,NA,NA,0,30
epl20,Eclipse Public License 2.0,categories,NA,The licensing for the measure or data set is managed under the Eclipse Public License 2.0.,NA,naDomain,naSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.2.0,2.2.0,added in V2.2.0,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://choosealicense.com/licenses/epl-2.0/,varchar,NA,NA,0,30
erdTableSet,ERD table set,dictSets,NA,All tables listed in the Entity Relationship Diagram. ,"The full ODM model is commonly referred to as ""long"" tables as it stores data with one measurement per row.",naDomain,saSpecimenSet,naCompartmentSet,naGroup,naClass,naNomenclature,NA,NA,NA,naUnitSet,NA,naAggrSet,NA,NA,active,2.0.0,2.0.0,added in V2.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,varchar,NA,NA,0,30
eSarbec,Sarbecovirus-specific E sars-cov-2 gene target,measurements,NA,Sarbecovirus-specific E sars-cov-2 gene target,NA,bio,saSpecimenSet,anyCompartmentSet,sarsCov2,mutation,naNomenclature,NA,NA,NA,geneticUnitSet,seeUnitAggScale,otherAggrSet,pcrQualitySet,genMissingnessSet,active,2.0.0,2.0.0,added in V2.0.0,input,NA,NA,NA,NA,NA,input,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,input,NA,NA,NA,seeUnitData,seeUnitVal,seeUnitVal,NA,NA
